Price,Close,High,Low,Open,Volume
Ticker,9021.T,9021.T,9021.T,9021.T,9021.T
Date,,,,,
2000-04-04,1224.2686767578125,1236.9553987967536,1189.3801911507246,1214.7536352286068,384200
2000-04-05,1173.5216064453125,1224.2684867240287,1141.8048062711148,1221.096806706609,128200
2000-04-06,1173.5216064453125,1205.2384066195102,1144.9764862885347,1173.5216064453125,207000
2000-04-07,1110.087890625,1183.0365234375,1110.087890625,1170.3498046875,165000
2000-04-10,1081.5430908203125,1122.7749388574505,1059.3413264926228,1078.371410202071,433800
2000-04-11,1046.655029296875,1078.3718483664773,1043.4833473899148,1049.8267112038352,534200
2000-04-12,1052.9979248046875,1078.3713687758848,1033.9678418262895,1046.654563811888,421400
2000-04-13,1062.51318359375,1091.0583138992538,1043.483096723414,1075.1999081739739,280800
2000-04-14,1100.5731201171875,1119.6032028857844,1049.8262327342625,1078.3713568871578,313800
2000-04-17,1087.8863525390625,1097.4013935233693,1027.6244263051203,1072.0279508985514,285000
2000-04-18,1113.260009765625,1141.8051382211538,1078.3715194310898,1119.6033716446316,606800
2000-04-19,1186.208251953125,1198.894971225351,1144.9764143183907,1173.5215326808989,277600
2000-04-20,1157.663330078125,1189.3801336419092,1125.9465265143408,1154.4916497217466,401200
2000-04-21,1160.8349609375,1173.5216818220629,1157.6632807163592,1157.6632807163592,263800
2000-04-24,1122.775146484375,1135.4618713034076,1078.3716096177614,1097.4016968463102,481400
2000-04-25,1176.69384765625,1198.8956183667453,1141.8053508254716,1154.4920769457547,293200
2000-04-26,1186.208251953125,1186.208251953125,1148.148094136447,1157.6631335906166,219000
2000-04-27,1179.865478515625,1221.0973366357946,1173.5221157279066,1192.5522040910619,395800
2000-04-28,1179.865478515625,1221.0973366357946,1157.6637087586105,1176.6937971217658,239400
2000-05-01,1221.0963134765625,1221.0963134765625,1157.6627387505073,1173.5211324320212,141800
2000-05-02,1189.380126953125,1221.0969303385416,1189.380126953125,1192.5518072916666,130600
2000-05-03,1189.380126953125,1189.380126953125,1189.380126953125,1189.380126953125,0
2000-05-04,1189.380126953125,1189.380126953125,1189.380126953125,1189.380126953125,0
2000-05-05,1189.380126953125,1189.380126953125,1189.380126953125,1189.380126953125,0
2000-05-08,1268.6724853515625,1300.3892974853516,1205.2388610839844,1205.2388610839844,528800
2000-05-09,1268.6724853515625,1268.6724853515625,1268.6724853515625,1268.6724853515625,0
2000-05-10,1268.6724853515625,1300.3892974853516,1268.6724853515625,1271.8441665649414,176200
2000-05-11,1332.10595703125,1363.822765531994,1278.187382579985,1294.0457868303572,579200
2000-05-12,1427.256591796875,1433.5999544270833,1354.3079215494793,1363.8229654947918,839800
2000-05-15,1360.6510009765625,1370.1660429414335,1332.1058750819493,1347.9642783567344,269800
2000-05-16,1389.1962890625,1389.1962890625,1360.6511598351885,1376.5095649614727,313800
2000-05-17,1395.53955078125,1395.53955078125,1332.1059348366477,1395.53955078125,175200
2000-05-18,1363.8228759765625,1462.144990291152,1363.8228759765625,1427.2564981150072,956600
2000-05-19,1443.1146240234375,1452.629665500515,1351.1358897450207,1363.8226117144575,531400
2000-05-22,1357.479248046875,1424.0845382547823,1354.307567560784,1370.1659699912382,270800
2000-05-23,1427.256591796875,1427.256591796875,1360.6512841796875,1376.5096907552083,312800
2000-05-24,1401.88330078125,1427.2567541890555,1389.1965740773473,1424.0850725130797,225800
2000-05-25,1443.1146240234375,1443.1146240234375,1401.882777622768,1401.882777622768,328400
2000-05-26,1401.88330078125,1411.398345809177,1373.3381656974689,1379.6815290494203,396000
2000-05-29,1427.256591796875,1436.7716357421875,1414.5698665364584,1436.7716357421875,169800
2000-05-30,1427.256591796875,1427.256591796875,1427.256591796875,1427.256591796875,0
2000-05-31,1443.1146240234375,1443.1146240234375,1373.337653191535,1436.771263038719,255600
2000-06-01,1427.256591796875,1443.1149983723958,1395.5397786458334,1443.1149983723958,103800
2000-06-02,1455.8013916015625,1468.4881139684608,1443.1146692346645,1455.8013916015625,496600
2000-06-05,1395.53955078125,1443.1147627397017,1379.6811467950995,1443.1147627397017,243400
2000-06-06,1360.6510009765625,1363.8226816315196,1332.1058750819493,1363.8226816315196,149800
2000-06-07,1360.6510009765625,1392.3678075261328,1347.9642783567344,1392.3678075261328,191600
2000-06-08,1347.9644775390625,1360.6512020335476,1332.1060719209559,1360.6512020335476,190200
2000-06-09,1316.2476806640625,1341.621129929876,1278.1875067653427,1300.3892748729293,489000
2000-06-12,1332.10595703125,1344.7926804315478,1316.247552780878,1325.7625953311012,221000
2000-06-13,1338.449462890625,1366.9945936157806,1335.277781698941,1341.621144082309,604800
2000-06-14,1313.0758056640625,1322.590847734092,1300.389082904023,1322.590847734092,240600
2000-06-15,1316.2476806640625,1335.2777676134226,1316.2476806640625,1332.106086455196,144200
2000-06-16,1309.9041748046875,1313.0758556153526,1287.7024091300318,1300.389132372692,180800
2000-06-19,1309.9041748046875,1338.4493021006733,1275.0156858873713,1338.4493021006733,179800
2000-06-20,1294.045654296875,1300.3890153473499,1278.1872516706878,1294.045654296875,132000
2000-06-21,1294.045654296875,1294.045654296875,1268.6722100949755,1271.843890620213,284400
2000-06-22,1259.1573486328125,1271.8440725485084,1243.2989437381927,1262.3290296117364,332600
2000-06-23,1268.6724853515625,1300.3892974853516,1262.3291229248048,1271.8441665649414,680000
2000-06-26,1287.702392578125,1294.0457541179187,1275.0156694985376,1284.5307118082283,276000
2000-06-27,1316.2476806640625,1322.591042980516,1290.8742313982493,1300.3892748729293,362200
2000-06-28,1370.16650390625,1392.3682759602866,1309.9045511881511,1316.2479146321616,415400
2000-06-29,1300.3887939453125,1309.9038339010099,1281.3587140339177,1309.9038339010099,403400
2000-06-30,1363.8228759765625,1363.8228759765625,1300.3892538381178,1316.247659372729,176000
2000-07-03,1414.570068359375,1427.2567954298627,1395.5399777536436,1411.3983865917533,339000
2000-07-04,1424.084716796875,1458.9732065179567,1401.8829506107322,1446.2864829830178,366200
2000-07-05,1424.084716796875,1424.084716796875,1379.6811844245894,1408.2263123782016,126200
2000-07-06,1427.256591796875,1427.256591796875,1395.5397786458334,1395.5397786458334,155000
2000-07-07,1455.8013916015625,1455.8013916015625,1424.0845856843173,1443.1146692346645,281200
2000-07-10,1458.97314453125,1458.97314453125,1405.0545717985735,1424.0846562924594,257200
2000-07-11,1452.6298828125,1468.4882876466975,1446.286520878821,1458.973244746179,351800
2000-07-12,1452.6298828125,1458.973244746179,1427.2564350777839,1430.4281160446233,306600
2000-07-13,1471.659912109375,1487.5183163346917,1458.9731887291218,1465.3165504192484,448600
2000-07-14,1471.659912109375,1490.689997179755,1449.458146193932,1490.689997179755,328800
2000-07-17,1471.659912109375,1484.3466354896282,1430.428061123552,1458.9731887291218,254400
2000-07-18,1430.42822265625,1474.831759501455,1430.4282226562498,1471.660078298226,498800
2000-07-19,1430.42822265625,1474.831759501455,1430.4282226562498,1471.660078298226,498800
2000-07-20,1430.42822265625,1430.4282226562498,1430.4282226562498,1430.4282226562498,0
2000-07-21,1401.88330078125,1458.9735709488123,1379.6815290494203,1458.9735709488123,118400
2000-07-24,1452.6298828125,1458.973244746179,1389.1962634757097,1401.8829873430677,156800
2000-07-25,1449.4586181640625,1449.4586181640625,1427.2568450193176,1427.2568450193176,96800
2000-07-26,1458.97314453125,1478.0032290251359,1417.7412947944974,1417.7412947944974,288600
2000-07-27,1436.7713623046875,1474.83153084256,1376.5094287863894,1474.83153084256,356200
2000-07-28,1455.8013916015625,1458.9730721932872,1420.9129050925926,1436.7713080512153,232200
2000-07-31,1525.57861328125,1525.57861328125,1458.9733099987006,1458.9733099987006,659400
2000-08-01,1490.690185546875,1516.0636355136303,1468.4884168259641,1512.8919542677859,347800
2000-08-02,1455.8013916015625,1490.6898781105324,1427.2562662760417,1490.6898781105324,364400
2000-08-03,1417.7413330078125,1439.943098849098,1401.8829288354657,1408.2262905044045,296400
2000-08-04,1474.8314208984375,1490.6898232736894,1433.599574722782,1433.599574722782,416800
2000-08-07,1458.97314453125,1458.97314453125,1411.3979332965355,1427.2563370414402,207200
2000-08-08,1446.2864990234375,1478.003308212548,1411.398008915416,1474.831627293637,278800
2000-08-09,1487.5184326171875,1490.690113710188,1446.2865784081823,1446.2865784081823,288000
2000-08-10,1446.2864990234375,1497.0333937260143,1446.2864990234375,1490.6900318881922,163400
2000-08-11,1487.5184326171875,1487.5184326171875,1449.4582595011827,1458.9733027801838,154200
2000-08-14,1490.690185546875,1493.8618667927194,1455.8016918425865,1493.8618667927194,279000
2000-08-15,1481.1749267578125,1506.5483730406017,1474.8315651871153,1506.5483730406017,314200
2000-08-16,1449.4586181640625,1487.518800697911,1449.4586181640625,1487.518800697911,651200
2000-08-17,1427.256591796875,1452.6300423177083,1424.084910481771,1449.4583610026043,222400
2000-08-18,1484.34619140625,1484.34619140625,1427.2559532752405,1443.1143527560764,141400
2000-08-21,1455.8013916015625,1478.0031557436344,1427.2562662760417,1478.0031557436344,268600
2000-08-22,1430.42822265625,1439.9432662659367,1414.5698166401053,1436.7715850627078,288400
2000-08-23,1389.1962890625,1427.2564613655823,1373.3378839362158,1427.2564613655823,453400
2000-08-24,1401.88330078125,1468.4886159767393,1373.3381656974689,1373.3381656974689,398800
2000-08-25,1411.39794921875,1436.77139549684,1395.5395452949438,1401.8829068644663,220200
2000-08-28,1351.135986328125,1401.8828778334066,1332.1059020136443,1395.5395163952464,531000
2000-08-29,1354.3077392578125,1357.479420146004,1319.4192494877047,1319.4192494877047,624200
2000-08-30,1344.792236328125,1354.3072757361072,1325.7621575121611,1354.3072757361072,276000
2000-08-31,1357.479248046875,1389.1960529077833,1322.5907626998758,1360.6509285329657,613400
2000-09-01,1335.27783203125,1347.9645572762026,1316.2477441638214,1341.6211946537264,200000
2000-09-04,1316.2476806640625,1360.6512168792358,1303.560956031156,1303.560956031156,460000
2000-09-05,1338.449462890625,1363.8229124240966,1332.106100507257,1347.9645064656768,236600
2000-09-06,1332.10595703125,1341.6209995814731,1328.9342761811756,1338.4493187313988,383600
2000-09-07,1357.479248046875,1357.479248046875,1313.0757212416033,1319.419082213785,156200
2000-09-08,1408.22607421875,1408.22607421875,1373.3375903980152,1373.3375903980152,399600
2000-09-11,1360.6510009765625,1379.6810849063045,1357.4793203216054,1379.6810849063045,272200
2000-09-12,1370.16650390625,1382.853230794271,1370.16650390625,1376.5098673502605,84400
2000-09-13,1382.8529052734375,1392.367948199631,1370.1661813718465,1386.0245862488352,112000
2000-09-14,1370.16650390625,1395.5399576822917,1370.16650390625,1373.3381856282554,159600
2000-09-15,1370.16650390625,1370.16650390625,1370.16650390625,1370.16650390625,0
2000-09-18,1395.53955078125,1395.53955078125,1363.8227428089488,1370.166104403409,180400
2000-09-19,1490.690185546875,1490.690185546875,1395.5397481715427,1411.3981544007647,361600
2000-09-20,1522.4066162109375,1525.578296661377,1458.9730072021484,1474.8314094543457,531600
2000-09-21,1569.98193359375,1569.98193359375,1497.0332780934343,1522.4067234848485,859000
2000-09-22,1544.6083984375,1554.1234399063142,1522.406635010267,1554.1234399063142,399600
2000-09-25,1569.98193359375,1569.98193359375,1544.6084882023358,1554.1235302241162,444800
2000-09-26,1562.012939453125,1571.576283980389,1546.074031907685,1571.576283980389,370600
2000-09-27,1555.637451171875,1577.9519228075371,1546.0741061851627,1577.9519228075371,340000
2000-09-28,1571.5758056640625,1571.5758056640625,1555.636902969701,1562.0124640474455,264400
2000-09-29,1590.7025146484375,1603.4536370103488,1562.012489334137,1571.5758311055704,788800
2000-10-02,1606.6412353515625,1609.8290155804348,1590.7023342072018,1593.8901144360739,389200
2000-10-03,1600.2662353515625,1606.6417980422063,1581.1395472796316,1593.8906726609189,436800
2000-10-04,1526.94677734375,1577.951262599491,1514.1956560298147,1536.5101183292013,367800
2000-10-05,1542.8858642578125,1549.2614256803654,1523.7591799901538,1542.8858642578125,111400
2000-10-06,1542.8858642578125,1593.890355638236,1526.9469607014303,1542.8858642578125,218000
2000-10-09,1542.8858642578125,1542.8858642578125,1542.8858642578125,1542.8858642578125,0
2000-10-10,1568.3876953125,1568.3876953125,1523.7587771532012,1526.9465570217226,161400
2000-10-11,1593.8902587890625,1593.8902587890625,1555.6368925781248,1584.326917236328,187400
2000-10-12,1571.5758056640625,1584.3269278195519,1562.0124640474455,1562.0124640474455,157800
2000-10-13,1520.5716552734375,1562.0128114968225,1507.8205302816266,1555.637249000917,168200
2000-10-16,1520.5716552734375,1520.5716552734375,1520.5716552734375,1520.5716552734375,0
2000-10-17,1526.94677734375,1577.951262599491,1517.3834363582985,1530.1345576722338,290600
2000-10-18,1542.8858642578125,1546.073644969089,1482.3180307435596,1517.3836185676007,396800
2000-10-19,1491.8809814453125,1514.1954405694946,1482.317641820663,1511.0076606946116,406000
2000-10-20,1507.81982421875,1520.5709432396275,1491.8809254426535,1520.5709432396275,212400
2000-10-23,1504.6326904296875,1546.0738450389797,1504.6326904296875,1523.7593771724378,398600
2000-10-24,1479.1300048828125,1495.068905797498,1460.00332378519,1488.6933454316238,279400
2000-10-25,1447.252197265625,1466.3788782867564,1428.1255162444932,1466.3788782867564,341800
2000-10-26,1450.43994140625,1450.43994140625,1386.684339586195,1412.186580314217,529200
2000-10-27,1450.43994140625,1450.43994140625,1450.43994140625,1450.43994140625,0
2000-10-30,1434.501708984375,1460.0039615885416,1424.9383642578125,1444.0650537109375,135800
2000-10-31,1428.1258544921875,1440.8769781930107,1405.8113880157473,1418.5625117165703,392400
2000-11-01,1475.942626953125,1475.942626953125,1418.562568021902,1418.562568021902,277400
2000-11-02,1475.942626953125,1491.881532211798,1453.6281595909827,1491.881532211798,165200
2000-11-03,1475.942626953125,1475.942626953125,1475.942626953125,1475.942626953125,0
2000-11-06,1514.195556640625,1530.1344572368423,1488.6933156866778,1501.4444361636515,339400
2000-11-07,1504.6326904296875,1504.6326904296875,1463.1915358203953,1482.3182225631456,194000
2000-11-08,1514.195556640625,1514.1955566406252,1485.5055355674344,1504.632216282895,161600
2000-11-09,1479.1300048828125,1511.0078067121835,1479.1300048828125,1488.6933454316238,92200
2000-11-10,1488.6934814453125,1488.6934814453125,1428.1256524357602,1431.313432909947,463600
2000-11-13,1485.5054931640625,1504.6321733335567,1450.4399128533228,1485.5054931640625,269000
2000-11-14,1485.5054931640625,1498.2566132770587,1466.378812994568,1485.5054931640625,228000
2000-11-15,1482.31787109375,1514.1956747731856,1469.5667496219758,1469.5667496219758,217400
2000-11-16,1450.43994140625,1485.50552240728,1444.0643812242445,1466.3788418612637,172200
2000-11-17,1523.7591552734375,1523.7591552734375,1466.379103401216,1482.3180066990553,168200
2000-11-20,1530.134521484375,1549.2612030029297,1517.3834004720054,1530.1345214843752,202200
2000-11-21,1475.942626953125,1485.5059701083287,1444.0648164357788,1482.318189056594,488000
2000-11-22,1546.0732421875,1571.5754812338919,1501.4443238563147,1501.4443238563147,495600
2000-11-23,1546.0732421875,1546.0732421875002,1546.0732421875002,1546.0732421875002,0
2000-11-24,1574.7637939453125,1590.7026987423299,1565.2004510671022,1577.951574904716,390600
2000-11-27,1568.3876953125,1587.514374523628,1530.134336890244,1542.8854563643292,520400
2000-11-28,1574.7637939453125,1574.7637939453125,1549.2615462700849,1568.3882320265056,163400
2000-11-29,1558.8245849609375,1584.326827659685,1552.4490242862507,1581.1390473223414,281400
2000-11-30,1587.5146484375,1587.5146484375002,1546.0735029963605,1571.5757463447542,438400
2000-12-01,1581.1395263671875,1597.078432882986,1571.5761824577087,1577.951745064028,875200
2000-12-04,1577.9515380859375,1581.1393189709597,1558.824852775805,1571.5759763158935,698400
2000-12-05,1648.0828857421875,1651.2706669525205,1590.7028239561926,1593.8906051665256,1067400
2000-12-06,1577.9515380859375,1600.2660042810924,1571.5759763158935,1593.8904425110481,853000
2000-12-07,1641.70703125,1641.70703125,1587.514760315534,1593.8903216019419,895000
2000-12-08,1651.27001953125,1667.2089193336753,1641.706679649795,1648.082239570765,1993000
2000-12-11,1651.27001953125,1670.3966992941603,1616.2044399659146,1638.5188996893098,816600
2000-12-12,1600.2662353515625,1667.2096436033212,1597.0784540062407,1664.0218622579994,736600
2000-12-13,1699.08740234375,1699.0874023437502,1609.8295275489565,1625.7684337623125,790600
2000-12-14,1625.7686767578125,1654.458712230009,1606.6419864430145,1625.7686767578125,395800
2000-12-15,1641.70703125,1670.3970570388349,1622.5803473907768,1625.7681280339807,454000
2000-12-18,1721.401611328125,1769.2183227539062,1673.5848999023438,1705.4627075195312,1436600
2000-12-19,1683.1480712890625,1702.2747539173472,1664.0213886607776,1689.5236321651573,449800
2000-12-20,1778.7816162109375,1791.5327389077902,1686.3359766587562,1689.5237573329694,1024200
2000-12-21,1737.340576171875,1753.2794805404242,1705.4627674347764,1753.2794805404242,571200
2000-12-22,1648.0828857421875,1721.4018535798475,1628.9561984801892,1721.4018535798475,810200
2000-12-25,1657.6458740234375,1667.209215604342,1619.3925076998198,1648.0825324425332,417200
2000-12-26,1651.27001953125,1664.0211393731902,1628.9555598078548,1628.9555598078548,425600
2000-12-27,1673.5850830078125,1673.5850830078125,1622.5805852399553,1657.646177455357,563200
2000-12-28,1632.1434326171875,1654.4578936100004,1619.3923120498657,1648.0823333263395,260200
2000-12-29,1609.829345703125,1641.7071545289293,1609.829345703125,1619.3926883508664,71600
2001-01-01,1609.829345703125,1609.829345703125,1609.829345703125,1609.829345703125,0
2001-01-02,1609.829345703125,1609.829345703125,1609.829345703125,1609.829345703125,0
2001-01-03,1609.829345703125,1609.829345703125,1609.829345703125,1609.829345703125,0
2001-01-04,1568.3876953125,1651.2699718940548,1546.0732362328506,1651.2699718940548,220200
2001-01-05,1549.26123046875,1593.8901548032409,1542.8856698495372,1571.5756926359954,242800
2001-01-08,1549.26123046875,1549.26123046875,1549.26123046875,1549.26123046875,0
2001-01-09,1507.81982421875,1517.3831634844082,1491.8809254426535,1501.4442647083115,531400
2001-01-10,1549.26123046875,1552.4490107783565,1520.5712076822917,1539.6978895399307,194000
2001-01-11,1593.8902587890625,1625.7680639648436,1523.7590874023438,1533.322428955078,363000
2001-01-12,1628.95556640625,1628.95556640625,1574.7633068584882,1593.8899866988747,679200
2001-01-15,1565.2000732421875,1628.9556770402398,1546.0733921027718,1628.9556770402398,343600
2001-01-16,1546.0732421875,1562.012141591495,1511.0076634987115,1562.012141591495,425200
2001-01-17,1495.0692138671875,1546.0737073040214,1485.5058713477813,1542.8859264642192,509200
2001-01-18,1479.1300048828125,1479.1300048828125,1440.8766426875675,1463.1911039681272,620600
2001-01-19,1450.43994140625,1491.8810825892856,1434.5010409512363,1491.8810825892856,441600
2001-01-22,1475.942626953125,1495.0693132635326,1434.501473280575,1434.501473280575,164600
2001-01-23,1558.8245849609375,1562.0123652982809,1511.007879900786,1520.5712209128164,571000
2001-01-24,1568.3876953125,1574.7632550495427,1526.9465570217226,1526.9465570217226,347000
2001-01-25,1577.9515380859375,1587.514880741004,1568.3881954308713,1568.3881954308713,579800
2001-01-26,1597.0780029296875,1597.0780029296877,1533.322394030299,1552.4490767001155,729200
2001-01-29,1619.392822265625,1625.7683845580093,1600.2661353884719,1619.392822265625,388200
2001-01-30,1574.7637939453125,1587.5149177829264,1536.510422432471,1587.5149177829264,298200
2001-01-31,1590.7025146484375,1603.4536370103488,1558.8247087436591,1590.7025146484375,446400
2001-02-01,1568.3876953125,1574.7632550495427,1546.0732362328506,1565.1999154439786,215000
2001-02-02,1558.8245849609375,1584.326827659685,1542.8856832742204,1568.3879259729679,305000
2001-02-05,1533.3223876953125,1539.6979485589106,1514.1957051045185,1526.9468268317146,372200
2001-02-06,1533.3223876953125,1546.0735094225086,1491.8812420819258,1517.3834855363177,295600
2001-02-07,1565.2000732421875,1577.9511940017978,1530.1344911532585,1539.6978317229664,265200
2001-02-08,1581.1395263671875,1581.1395263671877,1549.2617133355911,1549.2617133355911,232600
2001-02-09,1603.4537353515625,1635.3315432114346,1600.2659545655754,1635.3315432114346,569000
2001-02-12,1603.4537353515625,1603.4537353515627,1603.4537353515627,1603.4537353515627,0
2001-02-13,1619.392822265625,1619.392822265625,1593.8905730960876,1606.6416976808562,186600
2001-02-14,1648.0828857421875,1657.6462293731865,1593.8906051665256,1593.8906051665256,271800
2001-02-15,1657.6458740234375,1664.0214350773738,1638.5191908616287,1648.0825324425332,493400
2001-02-16,1644.894775390625,1679.9603616877118,1644.894775390625,1673.584800542787,506400
2001-02-19,1628.95556640625,1679.960045980614,1606.6411065924658,1613.0166665392612,339800
2001-02-20,1651.27001953125,1657.64557945222,1619.3922199263998,1654.4577994917352,302600
2001-02-21,1622.5799560546875,1641.7066353009118,1603.4532768084634,1635.3310755521704,321400
2001-02-22,1600.2662353515625,1622.5807047688154,1590.702891315597,1622.5807047688154,643200
2001-02-23,1590.7025146484375,1593.8902952389153,1565.2002699246148,1568.3880505150926,279600
2001-02-26,1657.6458740234375,1657.6458740234375,1571.5757997952976,1574.7635803222656,422000
2001-02-27,1619.392822265625,1628.9561657042016,1577.9516673651267,1628.9561657042016,380200
2001-02-28,1609.829345703125,1625.7682501160273,1606.6415648205445,1606.6415648205445,476600
2001-03-01,1597.0780029296875,1603.4535638196264,1574.7635398149016,1577.951320259871,398400
2001-03-02,1625.7686767578125,1625.7686767578125,1565.200824094286,1603.4542047238817,272200
2001-03-05,1651.27001953125,1651.27001953125,1619.3922199263998,1625.7677798473699,230000
2001-03-06,1657.6458740234375,1657.6458740234375,1625.768068753756,1625.768068753756,257800
2001-03-07,1657.6458740234375,1657.6458740234375,1628.9558492807241,1654.4580934964695,310400
2001-03-08,1609.829345703125,1648.0827162940902,1603.453783937964,1625.7682501160273,607600
2001-03-09,1587.5146484375,1613.0168917858937,1584.326868018951,1593.8902092745984,838000
2001-03-12,1577.9515380859375,1590.702661626026,1536.5103865806504,1581.1393189709597,381200
2001-03-13,1597.0780029296875,1641.7069291592597,1577.951320259871,1577.951320259871,756400
