Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
1980-12-12,0.09872590005397797,0.09915511927657,0.09872590005397798,0.09872590005397798,469033600
1980-12-15,0.09357533603906631,0.09400455538338985,0.09357533603906631,0.09400455538338985,175884800
1980-12-16,0.08670711517333984,0.08713632883986563,0.08670711517333984,0.08713632883986563,105728000
1980-12-17,0.08885317295789719,0.08928239224912475,0.08885317295789719,0.08885317295789719,86441600
1980-12-18,0.09142924845218658,0.09185846202765592,0.09142924845218658,0.09142924845218658,73449600
1980-12-19,0.09700906276702881,0.09743828211413315,0.09700906276702881,0.09700906276702881,48630400
1980-12-22,0.10173045098781586,0.10216043828512755,0.10173045098781587,0.10173045098781587,37363200
1980-12-23,0.10602336376905441,0.10645258305165159,0.10602336376905441,0.10602336376905441,46950400
1980-12-24,0.11160319298505783,0.11203241231737682,0.11160319298505783,0.11160319298505783,48003200
1980-12-26,0.12190515547990799,0.12233437480988284,0.12190515547990799,0.12190515547990799,55574400
1980-12-29,0.12362205237150192,0.12405127180922686,0.12362205237150192,0.12362205237150192,93161600
1980-12-30,0.12061749398708344,0.12104670180175822,0.12061749398708344,0.12104670180175822,68880000
1980-12-31,0.11718378216028214,0.11761300150829238,0.11718378216028214,0.11761300150829238,35750400
1981-01-02,0.1184714138507843,0.1193298524389018,0.1184714138507843,0.1184714138507843,21660800
1981-01-05,0.11589613556861877,0.11632534345454419,0.11589613556861877,0.11632534345454419,35728000
1981-01-06,0.11074475198984146,0.11117397131312769,0.11074475198984146,0.11117397131312769,45158400
1981-01-07,0.10602336376905441,0.10645258305165159,0.10602336376905441,0.10645258305165159,55686400
1981-01-08,0.10387733578681946,0.10430654379539715,0.10387733578681946,0.10430654379539715,39827200
1981-01-09,0.1094571053981781,0.1098863247211355,0.1094571053981781,0.1094571053981781,21504000
1981-01-12,0.10859867930412292,0.10945710649660394,0.10859867930412291,0.10945710649660394,23699200
1981-01-13,0.10473572462797165,0.1051649439402583,0.10473572462797165,0.1051649439402583,23049600
1981-01-14,0.10516490787267685,0.10559412703775758,0.10516490787267685,0.10516490787267685,14291200
1981-01-15,0.10731101036071777,0.10816943737382229,0.10731101036071777,0.10731101036071777,14067200
1981-01-16,0.1064525842666626,0.10688180355415873,0.1064525842666626,0.10688180355415873,13395200
1981-01-19,0.11289085447788239,0.11332007386707248,0.11289085447788239,0.11289085447788239,41574400
1981-01-20,0.1094571053981781,0.1098863247211355,0.1094571053981781,0.1098863247211355,30083200
1981-01-21,0.11160319298505783,0.11246162018764723,0.11160319298505783,0.11160319298505783,15904000
1981-01-22,0.11289085447788239,0.11374929325626255,0.11289085447788239,0.11289085447788239,35548800
1981-01-23,0.11246165633201599,0.11332009527255006,0.11246165633201599,0.11289087580228302,11222400
1981-01-26,0.11074475198984146,0.11117397131312769,0.11074475198984146,0.11117397131312769,24640000
1981-01-27,0.10988634824752808,0.11074477561518176,0.10988634824752808,0.11074477561518176,23699200
1981-01-28,0.1064525842666626,0.10688180355415873,0.1064525842666626,0.10688180355415873,28156800
1981-01-29,0.10258962959051132,0.10301884886121859,0.10258962959051132,0.10301884886121859,43904000
1981-01-30,0.09700906276702881,0.09786750146123749,0.09700906276702881,0.09786750146123749,46188800
1981-02-02,0.09142924845218658,0.09185846202765592,0.09142924845218658,0.09185846202765592,23766400
1981-02-03,0.09486298263072968,0.09529219621819224,0.09486298263072968,0.09486298263072968,19152000
1981-02-04,0.09829671680927277,0.0987259246768664,0.09829671680927277,0.09829671680927277,27865600
1981-02-05,0.09829671680927277,0.09915514400650854,0.09829671680927277,0.09829671680927277,7929600
1981-02-06,0.09872590005397797,0.09915511927657,0.09872590005397798,0.09872590005397798,13865600
1981-02-09,0.09357533603906631,0.09443376899668895,0.09357533603906631,0.09443376899668895,16755200
1981-02-10,0.09357533603906631,0.09400455538338985,0.09357533603906631,0.09357533603906631,18345600
1981-02-11,0.09057079255580902,0.09100000602221343,0.09057079255580902,0.09100000602221343,13843200
1981-02-12,0.08971159160137177,0.09014157878168047,0.08971159160137177,0.09014157878168047,14560000
1981-02-13,0.08756553381681442,0.08842396673952138,0.08756553381681442,0.08842396673952138,11155200
1981-02-17,0.08971159160137177,0.09014157878168047,0.08971159160137177,0.08971159160137177,12275200
1981-02-18,0.09357533603906631,0.09443376899668895,0.09357533603906631,0.09357533603906631,19241600
1981-02-19,0.08799473196268082,0.08842395121418475,0.08799473196268082,0.08842395121418475,22310400
1981-02-20,0.08327338099479675,0.08370260038243983,0.08327338099479675,0.08370260038243983,24371200
1981-02-23,0.08456103503704071,0.08499025446194748,0.08456103503704071,0.08456103503704071,14112000
1981-02-24,0.0815565288066864,0.08241496199725802,0.0815565288066864,0.08241496199725802,16979200
1981-02-25,0.08670711517333984,0.08713632883986563,0.08670711517333984,0.08670711517333984,19488000
1981-02-26,0.08799473196268082,0.08842395121418475,0.08799473196268082,0.08799473196268082,10841600
1981-02-27,0.091000035405159,0.09185846834616918,0.091000035405159,0.091000035405159,14761600
1981-03-02,0.09142924845218658,0.09185846202765592,0.09142924845218658,0.09142924845218658,11760000
1981-03-03,0.09014160186052322,0.09057082119366625,0.09014160186052322,0.09057082119366625,16172800
1981-03-04,0.08928237855434418,0.08971159204871212,0.08928237855434418,0.08971159204871212,13708800
1981-03-05,0.08885317295789719,0.08928239224912475,0.08885317295789719,0.08928239224912475,5376000
1981-03-06,0.08799473196268082,0.08885316473466551,0.08799473196268082,0.08885316473466551,11603200
1981-03-09,0.08112728595733643,0.08155649953304864,0.08112728595733643,0.08155649953304864,15321600
1981-03-10,0.07726356387138367,0.07769277742880702,0.07726356387138367,0.07769277742880702,28380800
1981-03-11,0.07425906509160995,0.07511749815765495,0.07425906509160995,0.07511749815765495,29859200
1981-03-12,0.07726356387138367,0.07769277742880702,0.07726356387138367,0.07726356387138367,59248000
1981-03-13,0.07640514522790909,0.07683435886511583,0.07640514522790909,0.07683435886511583,231302400
1981-03-16,0.07941042631864548,0.08026885926731862,0.07941042631864548,0.07941042631864548,37228800
1981-03-17,0.08327338099479675,0.0841318140390579,0.08327338099479675,0.08327338099479675,43747200
1981-03-18,0.08842397481203079,0.08928240781310687,0.08842397481203079,0.08842397481203079,36937600
1981-03-19,0.08756553381681442,0.0879947474126558,0.08756553381681442,0.0879947474126558,37811200
1981-03-20,0.08842397481203079,0.08928240781310687,0.08842397481203079,0.08842397481203079,14604800
1981-03-23,0.09185847640037537,0.09271690941665348,0.09185847640037537,0.09185847640037537,22019200
1981-03-24,0.09142924845218658,0.09185846202765592,0.09142924845218658,0.09185846202765592,28156800
1981-03-25,0.08971159160137177,0.09057079800493101,0.08971159160137177,0.09057079800493101,7056000
1981-03-26,0.08799473196268082,0.08842395121418475,0.08799473196268082,0.08842395121418475,12275200
1981-03-27,0.08499022573232651,0.08541943928111881,0.08499022573232651,0.08541943928111881,12252800
1981-03-30,0.08499022573232651,0.0858486585609347,0.08499022573232651,0.08499022573232651,9900800
1981-03-31,0.08413181453943253,0.08499024758879921,0.08413181453943253,0.08499024758879921,15993600
1981-04-01,0.08327338099479675,0.08370260038243983,0.08327338099479675,0.08370260038243983,34070400
1981-04-02,0.09057079255580902,0.09100000602221343,0.09057079255580902,0.09057079255580902,31404800
1981-04-03,0.091000035405159,0.09142925474117625,0.091000035405159,0.091000035405159,16486400
1981-04-06,0.08928237855434418,0.08971159204871212,0.08928237855434418,0.08971159204871212,22803200
1981-04-07,0.08842397481203079,0.08885318844705646,0.08842397481203079,0.08885318844705646,10684800
1981-04-08,0.09271688014268875,0.09357531288792958,0.09271688014268875,0.09271688014268875,21952000
1981-04-09,0.09443377703428268,0.09486299641513861,0.09443377703428268,0.09443377703428268,12499200
1981-04-10,0.09572143107652664,0.09615064473366969,0.09572143107652664,0.09572143107652664,33465600
1981-04-13,0.09572143107652664,0.09615064473366969,0.09572143107652664,0.09572143107652664,16060800
1981-04-14,0.09572143107652664,0.09615064473366969,0.09572143107652664,0.09572143107652664,6652800
1981-04-15,0.091000035405159,0.09142925474117625,0.091000035405159,0.09142925474117625,34048000
1981-04-16,0.08584863692522049,0.08627785036584172,0.08584863692522049,0.08627785036584172,23878400
1981-04-20,0.08842397481203079,0.08885318844705646,0.08842397481203079,0.08842397481203079,35347200
1981-04-21,0.09443377703428268,0.09486299641513861,0.09443377703428268,0.09443377703428268,28537600
1981-04-22,0.09786751121282578,0.09829673060269783,0.09786751121282578,0.09786751121282578,18995200
1981-04-23,0.1004428043961525,0.100872023785034,0.1004428043961525,0.1004428043961525,58016000
1981-04-24,0.09958437830209732,0.10044280562834107,0.09958437830209732,0.10044280562834107,35056000
1981-04-27,0.09872590005397797,0.09915511927657,0.09872590005397798,0.09915511927657,38528000
1981-04-28,0.09700906276702881,0.09743828211413315,0.09700906276702881,0.09743828211413315,32188800
1981-04-29,0.09572143107652664,0.09615064473366969,0.09572143107652664,0.09615064473366969,13641600
1981-04-30,0.0974382683634758,0.09829670693654013,0.0974382683634758,0.0974382683634758,12611200
1981-05-01,0.0974382683634758,0.09829670693654013,0.0974382683634758,0.0974382683634758,16553600
1981-05-04,0.09700906276702881,0.09743828211413315,0.09700906276702881,0.09743828211413315,14448000
1981-05-05,0.09657983481884003,0.09700904261473339,0.09657983481884003,0.09700904261473339,17539200
1981-05-06,0.09400453418493271,0.09443374770144217,0.09400453418493271,0.09443374770144217,18950400
1981-05-07,0.09529220312833786,0.0957214224779495,0.09529220312833786,0.09529220312833786,9363200
1981-05-08,0.09615068882703781,0.09657990841204,0.09615068882703781,0.09615068882703781,7907200
